yyyymm,permno,actual_ret,predicted_ret,decile
199207,10107,0.039286,-0.02291491021942751,2
199208,10107,0.024055,-0.032854072245105566,2
199209,10107,0.080537,-0.017886455543015278,3
199211,10107,0.049296,-0.044297984405174774,1
199212,10107,-0.083221,-0.01912503999867447,2
199303,10107,0.109445,-0.003920785868329124,3
199304,10107,-0.075676,0.012492834469507844,6
199306,10107,-0.049933,0.006887126864376134,5
199308,10107,0.015203,-0.003325337193798762,3
199309,10107,0.09817,0.005827492381835191,4
199311,10107,-0.00156,0.009069790617237667,6
199312,10107,0.007813,0.010107934397291487,6
199401,10107,0.055814,0.031916889275061824,8
199402,10107,-0.030837,-0.005666807084364351,3
199403,10107,0.027273,-0.009076183226470497,3
199405,10107,0.162162,-0.02323593133102529,2
199406,10107,-0.039535,-0.013030261374966698,4
199408,10107,0.128641,-0.010881205782590206,3
199409,10107,-0.034409,-0.023276614776781494,2
199410,10107,0.122494,-0.017093213395772425,3
199411,10107,-0.001984,-0.019628432769117063,2
199501,10107,-0.02863,-0.03405744399408691,1
199502,10107,0.061053,-0.01127202823446579,2
199503,10107,0.128968,0.017636788123003944,5
199505,10107,0.035933,0.0008505993024999249,3
199506,10107,0.067159,0.015147496835114488,4
199507,10107,0.001383,0.019083346305332826,4
199508,10107,0.022099,0.013401927017915764,3
199510,10107,0.104972,0.024551240405284676,6
199511,10107,-0.12875,0.0056967086558568,3
199601,10107,0.054131,0.002754686870053263,3
199602,10107,0.066892,0.021887411975855427,6
199604,10107,0.098182,0.02775125294250748,8
199605,10107,0.048565,0.031332699933751644,8
199607,10107,-0.01873,0.007358621173740924,6
199609,10107,0.076531,0.024649480219299087,7
199610,10107,0.040758,0.025106860659364332,7
199612,10107,0.053386,-0.007257456412530534,2
199701,10107,0.234493,-0.013991525576209703,2
199702,10107,-0.044118,-0.008863071618838415,2
199703,10107,-0.059615,-0.014423119247240726,2
