yyyymm,permno,actual_ret,predicted_ret,decile
199001,10107,0.063218,0.03605657411813754,9
199002,10107,0.067568,-0.09433552764389337,1
199004,10107,0.047404,-0.025122147561735322,4
199005,10107,0.258621,-0.03276461715253035,2
199007,10107,-0.125,-0.04589746770432735,3
199008,10107,-0.075188,-0.018579425727219583,5
199010,10107,0.011905,-0.04276972046972872,3
199011,10107,0.133333,-0.00835707732131366,7
199012,10107,0.041522,-0.035968302537599126,2
199101,10107,0.303987,-0.016263552244118757,4
199102,10107,0.057325,-0.06503975401737169,1
199104,10107,-0.067138,-0.009047026354271726,6
199105,10107,0.108586,-0.016554609204883778,5
199107,10107,0.078899,-0.007785805984243004,5
199109,10107,0.043988,-0.008916530160559405,5
199110,10107,0.054775,0.011354627985608745,7
199112,10107,0.143959,-0.005681657131152386,4
199201,10107,0.080899,-0.023948013602129628,3
199203,10107,-0.040486,-0.029163198338467283,5
199204,10107,-0.06962,0.017208197217132164,9
199206,10107,-0.132231,-0.05458972897501917,2
199207,10107,0.039286,-0.05485623130358627,3
199208,10107,0.024055,-0.06823417359547505,2
199209,10107,0.080537,-0.023910614278646727,5
199211,10107,0.049296,-0.10864247452151896,1
199212,10107,-0.083221,-0.0005209786993546602,5
199303,10107,0.109445,-0.051273714402621795,3
199304,10107,-0.075676,-0.00017711718819721136,8
199306,10107,-0.049933,-0.049425415752345936,4
199308,10107,0.015203,-0.06329246847133368,2
199309,10107,0.09817,-0.06267566225534515,2
199311,10107,-0.00156,-0.04989666122376637,2
199312,10107,0.007813,-0.016947331278369615,5
199401,10107,0.055814,-0.02318079938246327,4
199402,10107,-0.030837,-0.08227475585128693,1
199403,10107,0.027273,-0.0920784043971391,1
199405,10107,0.162162,-0.08375470034768578,1
199406,10107,-0.039535,-0.10134773557008128,1
199408,10107,0.128641,-0.0812897955374651,1
199409,10107,-0.034409,-0.09747176242333608,1
199410,10107,0.122494,-0.10547869165816563,1
199411,10107,-0.001984,-0.10257116394154697,1
199501,10107,-0.02863,-0.12973815499161195,1
199502,10107,0.061053,-0.09543027876237196,1
199503,10107,0.128968,-0.06516039415510072,2
199505,10107,0.035933,-0.13434715578324916,1
199506,10107,0.067159,-0.1352594469193949,1
199507,10107,0.001383,-0.12462726246170436,1
199508,10107,0.022099,-0.11544232822095352,1
199510,10107,0.104972,-0.11806114766705236,1
199511,10107,-0.12875,-0.13466772360724222,1
199601,10107,0.054131,-0.15081946296202753,1
199602,10107,0.066892,-0.12310227262614037,1
199604,10107,0.098182,-0.12466450757833855,1
199605,10107,0.048565,-0.15429421482217798,1
199607,10107,-0.01873,-0.15985631942356315,1
199609,10107,0.076531,-0.1297778054014977,1
