yyyymm,permno,actual_ret,predicted_ret,decile
198908,10107,0.073059,0.021633921060882157,6
198910,10107,0.193431,0.05443161458799868,10
198911,10107,0.06422,0.012654276452086288,5
199001,10107,0.063218,0.061381692358745465,10
199002,10107,0.067568,-0.005277663959949298,3
199004,10107,0.047404,-0.019065321759821105,2
199005,10107,0.258621,-0.012023010035261003,2
199007,10107,-0.125,-0.024354539687371845,1
199008,10107,-0.075188,-0.01492259860018615,2
199010,10107,0.011905,-0.02111084363205776,4
199011,10107,0.133333,-0.0003911997306733396,6
199012,10107,0.041522,-0.01875186836868447,2
199101,10107,0.303987,0.014875725137108322,6
199102,10107,0.057325,5.1508639337318786e-05,2
199104,10107,-0.067138,0.01795140325060674,6
199105,10107,0.108586,0.031063284508338236,9
199107,10107,0.078899,0.0012050698667712264,3
199109,10107,0.043988,0.004098579613341206,4
199110,10107,0.054775,0.02180873609142351,7
199112,10107,0.143959,0.022723661834125955,6
199201,10107,0.080899,0.030449395487519446,8
199203,10107,-0.040486,0.011288724804246385,7
199204,10107,-0.06962,0.02911761878172192,9
199206,10107,-0.132231,-0.009452849501045142,3
199207,10107,0.039286,-0.01764025060654498,2
199208,10107,0.024055,-0.023926565786994442,2
199209,10107,0.080537,-0.012989751826245642,3
199211,10107,0.049296,-0.0368184431117767,1
199212,10107,-0.083221,-0.012977877972095618,2
199303,10107,0.109445,-0.0012064930377359345,3
199304,10107,-0.075676,0.012266983853238485,6
199306,10107,-0.049933,0.008383057335838747,6
199308,10107,0.015203,-0.0010674674925531336,3
199309,10107,0.09817,0.007368202558070294,4
199311,10107,-0.00156,0.008684202887449708,6
199312,10107,0.007813,0.01067133034511535,6
199401,10107,0.055814,0.029972224048384465,9
199402,10107,-0.030837,-0.001880597761035046,4
199403,10107,0.027273,-0.006813862071963183,3
199405,10107,0.162162,-0.017323726457167576,2
199406,10107,-0.039535,-0.008588512042497828,4
199408,10107,0.128641,-0.006622226758387257,3
199409,10107,-0.034409,-0.015886515859947554,2
199410,10107,0.122494,-0.012302251866648357,3
199411,10107,-0.001984,-0.012541314016916213,2
199501,10107,-0.02863,-0.024457737413129257,1
199502,10107,0.061053,-0.005495319298444413,2
199503,10107,0.128968,0.016073454431180908,5
199505,10107,0.035933,0.0006492706207996161,3
199506,10107,0.067159,0.014171932358519738,4
199507,10107,0.001383,0.014105752777654058,4
199508,10107,0.022099,0.011565313537136648,3
199510,10107,0.104972,0.020260001116676665,6
199511,10107,-0.12875,0.0066455447672415366,3
199601,10107,0.054131,0.0014571897320681676,3
199602,10107,0.066892,0.01990653862076627,7
199604,10107,0.098182,0.02596779026040419,9
199605,10107,0.048565,0.027201250039421154,8
199607,10107,-0.01873,0.005820167345492051,6
199609,10107,0.076531,0.021844087736701198,6
199610,10107,0.040758,0.024099111284894593,7
199612,10107,0.053386,-0.0063120523928451985,2
199701,10107,0.234493,-0.010280767542087989,2
199702,10107,-0.044118,-0.006840258345362108,2
199703,10107,-0.059615,-0.010147735912712064,3
